Round,Tournament,Round_Label,Aff,Neg,Win,Aff_Mu_Before,Aff_Mu_After,Aff_Mu_Delta,Neg_Mu_Before,Neg_Mu_After,Neg_Mu_Delta
texas_8,texas,8,UC Berkeley BU,George Mason WW,Aff,28.891,28.976,0.085,27.987,27.899,-0.087
texas_8,texas,8,Emory RY,Northwestern LR,Neg,31.273,31.231,-0.041,36.612,36.656,0.043
texas_8,texas,8,Georgia CP,Liberty CL,Neg,23.315,23.273,-0.043,28.68,28.721,0.041
texas_8,texas,8,Oklahoma DT,Iowa KS,Neg,17.241,17.19,-0.051,23.11,23.15,0.04
texas_dubs,texas,dubs,Kentucky GS,Michigan BP,Neg,30.096,30.08,-0.016,39.296,39.314,0.018
texas_dubs,texas,dubs,Houston IF,CSU Long Beach OM,Neg,24.959,24.941,-0.018,35.758,35.768,0.011
texas_dubs,texas,dubs,Emory GS,Kansas SS,Aff,41.462,41.468,0.006,28.51,28.505,-0.005
texas_dubs,texas,dubs,Michigan State GS,Kansas LS,Neg,28.708,28.698,-0.01,39.784,39.795,0.01
texas_dubs,texas,dubs,Michigan SS,Iowa EW,Aff,37.133,37.158,0.025,29.136,29.113,-0.023
texas_dubs,texas,dubs,UC Berkeley MR,Kansas AU,Aff,33.829,33.903,0.074,31.642,31.57,-0.072
texas_dubs,texas,dubs,Northwestern LR,Emory KS,Neg,36.656,36.487,-0.169,32.45,32.617,0.167
texas_dubs,texas,dubs,Harvard DS,Michigan ES,Neg,29.712,29.663,-0.049,34.251,34.301,0.05
texas_dubs,texas,dubs,Michigan State GL,Georgetown AC,Neg,34.657,34.591,-0.066,37.581,37.649,0.068
texas_dubs,texas,dubs,NYU MS,Emory RY,Neg,29.31,29.227,-0.083,31.231,31.307,0.076
texas_dubs,texas,dubs,Northwestern AP,Iowa AP,Neg,29.458,29.369,-0.089,35.009,35.049,0.04
texas_dubs,texas,dubs,Emory LY,Kansas BW,Aff,32.885,32.926,0.041,27.607,27.567,-0.04
texas_dubs,texas,dubs,UTD PR,Binghamton CK,Neg,29.294,29.258,-0.036,35.142,35.179,0.037
texas_dubs,texas,dubs,Emory AS,Baylor DL,Neg,27.739,27.672,-0.067,30.671,30.736,0.064
texas_dubs,texas,dubs,Kansas OW,Northwestern PS,Neg,33.263,33.15,-0.113,32.246,32.36,0.114
texas_dubs,texas,dubs,Michigan State FM,Dartmouth CG,Neg,28.716,28.641,-0.075,30.532,30.61,0.078
texas_octas,texas,octas,Michigan BP,Dartmouth CG,Aff,39.314,39.335,0.021,30.61,30.591,-0.019
texas_octas,texas,octas,Northwestern PS,CSU Long Beach OM,Neg,32.36,32.3,-0.06,35.768,35.83,0.062
texas_octas,texas,octas,Emory GS,Baylor DL,Aff,41.468,41.481,0.013,30.736,30.725,-0.011
texas_octas,texas,octas,Kansas LS,Binghamton CK,Neg,39.795,39.611,-0.183,35.179,35.345,0.166
texas_octas,texas,octas,Emory LY,Michigan SS,Neg,32.926,32.875,-0.051,37.158,37.214,0.056
texas_octas,texas,octas,UC Berkeley MR,Iowa AP,Aff,33.903,34.019,0.116,35.049,34.932,-0.117
texas_octas,texas,octas,Michigan ES,Georgetown AC,Aff,34.301,34.453,0.152,37.649,37.493,-0.156
texas_quarters,texas,quarters,Emory RY,CSU Long Beach OM,Neg,31.307,31.259,-0.048,35.83,35.88,0.05
texas_quarters,texas,quarters,UC Berkeley MR,Emory GS,Neg,34.019,33.993,-0.026,41.481,41.513,0.031
texas_quarters,texas,quarters,Binghamton CK,Michigan SS,Neg,35.345,35.269,-0.075,37.214,37.297,0.083
texas_semis,texas,semis,CSU Long Beach OM,Emory GS,Neg,35.88,35.84,-0.04,41.513,41.56,0.047
texas_finals,texas,finals,Michigan BP,Emory GS,Neg,39.335,39.256,-0.079,41.56,41.647,0.087
ada_1,ada,1,Georgia CP,Macalester WD,Aff,23.273,23.365,0.093,22.689,22.318,-0.371
ada_1,ada,1,Michigan State FM,UTD DD,Aff,28.641,28.702,0.061,25.538,25.47,-0.068
ada_1,ada,1,Northwestern AK,UTD HH,Aff,20.737,20.879,0.142,23.323,23.175,-0.149
ada_1,ada,1,Kentucky RS,George Mason RT,Neg,24.462,24.293,-0.169,20.014,20.216,0.202
ada_1,ada,1,Georgetown LN,Northwestern AT,Neg,21.918,21.904,-0.014,31.768,31.782,0.014
ada_1,ada,1,Dartmouth BP,George Mason WW,Neg,18.977,18.838,-0.139,27.899,27.918,0.019
ada_1,ada,1,MoState DN,Kansas LS,Neg,17.012,17.012,-0.0,39.611,39.611,0.0
ada_1,ada,1,Kentucky GS,Michigan State GL,Neg,30.08,30.032,-0.048,34.591,34.641,0.05
ada_1,ada,1,Western Kentucky SS,George Mason RS,Aff,23.255,23.292,0.037,17.05,17.005,-0.045
ada_1,ada,1,Emory ST,Baylor LP,Neg,18.836,18.706,-0.13,18.28,18.775,0.494
ada_1,ada,1,Georgetown AC,CSU Long Beach OM,Aff,37.493,37.576,0.083,35.84,35.758,-0.082
ada_1,ada,1,Michigan State JS,Kansas AU,Neg,26.8,26.753,-0.047,31.57,31.616,0.046
ada_1,ada,1,Western Kentucky FN,Northwestern LR,Neg,28.794,28.757,-0.037,36.487,36.512,0.026
ada_1,ada,1,Emory CR,Indiana FT,Aff,22.318,22.347,0.029,15.111,15.078,-0.034
ada_1,ada,1,MoState NS,Minnesota BM,Aff,25.63,25.632,0.002,8.413,8.387,-0.026
ada_1,ada,1,Georgetown GT,Emory GR,Neg,24.147,24.144,-0.003,38.72,38.733,0.013
ada_1,ada,1,Wake Forest DK,Kansas HM,Aff,18.157,18.395,0.238,12.662,12.592,-0.07
ada_1,ada,1,Kansas BS,Michigan BE,Neg,28.304,28.28,-0.025,38.66,38.697,0.037
ada_1,ada,1,Michigan AO,Kansas OW,Neg,28.194,28.148,-0.046,33.15,33.195,0.044
ada_1,ada,1,Kansas MS,Southern California ZB,Neg,30.312,29.886,-0.426,16.904,18.306,1.402
ada_1,ada,1,Kansas State RS,Kansas LV,Neg,23.67,23.306,-0.364,15.414,15.911,0.498
ada_1,ada,1,Liberty SS,Emory LY,Neg,21.281,21.27,-0.011,32.875,32.883,0.008
ada_1,ada,1,George Mason DE,UC Berkeley MR,Aff,25.008,25.263,0.256,33.993,33.75,-0.243
ada_1,ada,1,Northwestern LW,Michigan SS,Neg,24.692,24.686,-0.006,37.297,37.303,0.006
ada_1,ada,1,Kansas TC,UC Berkeley GS,Aff,27.165,27.411,0.246,23.442,23.383,-0.059
ada_1,ada,1,Georgia CL,Michigan CC,Neg,8.633,8.631,-0.003,30.001,30.001,0.0
ada_1,ada,1,UTD HK,Kansas BP,Aff,28.152,28.195,0.044,23.195,23.138,-0.057
ada_1,ada,1,Emory AS,UTD PR,Neg,27.672,27.589,-0.083,29.258,29.335,0.077
ada_1,ada,1,Kansas LL,Southern California BR,Neg,24.942,24.615,-0.327,28.101,28.163,0.061
ada_1,ada,1,Minnesota HU,Kansas BW,Neg,22.209,22.166,-0.043,27.567,27.607,0.039
ada_1,ada,1,Michigan State GS,UTD KR,Aff,28.698,28.712,0.015,18.863,18.845,-0.019
ada_1,ada,1,Macalester KH,Texas FL,Aff,33.047,33.116,0.069,29.368,29.313,-0.055
ada_1,ada,1,Michigan BL,Northwestern HP,Neg,20.859,20.651,-0.208,15.339,15.554,0.215
ada_2,ada,2,Kansas HM,Georgetown GT,Neg,12.592,12.577,-0.014,24.144,24.153,0.009
ada_2,ada,2,Minnesota BM,Western Kentucky FN,Neg,8.387,8.379,-0.007,28.757,28.758,0.001
ada_2,ada,2,Emory GR,MoState NS,Aff,38.733,38.755,0.022,25.632,25.625,-0.007
ada_2,ada,2,Indiana FT,Michigan State JS,Neg,15.078,15.068,-0.01,26.753,26.761,0.008
ada_2,ada,2,Northwestern LR,Emory CR,Aff,36.512,36.516,0.003,22.347,22.344,-0.003
ada_2,ada,2,Kansas AU,Emory ST,Aff,31.616,31.621,0.005,18.706,18.699,-0.006
ada_2,ada,2,CSU Long Beach OM,Western Kentucky KC,Neg,35.758,35.495,-0.263,25.885,26.26,0.375
ada_2,ada,2,Baylor LP,Kentucky GS,Neg,18.775,18.73,-0.044,30.032,30.041,0.01
ada_2,ada,2,George Mason RS,Michigan State FM,Neg,17.005,16.995,-0.01,28.702,28.709,0.008
ada_2,ada,2,Michigan State GL,Western Kentucky SS,Aff,34.641,34.65,0.009,23.292,23.283,-0.009
ada_2,ada,2,Kansas LS,Liberty CL,Neg,39.611,39.31,-0.301,28.721,28.998,0.277
ada_2,ada,2,Northwestern AT,Kansas State RS,Aff,31.782,31.803,0.021,23.306,23.274,-0.033
ada_2,ada,2,Southern Nazarene HS,Georgetown LN,Neg,15.872,15.806,-0.067,21.904,21.942,0.038
ada_2,ada,2,George Mason RT,MoState DN,Neg,20.216,20.041,-0.175,17.012,17.254,0.242
ada_2,ada,2,Macalester WD,Emory AS,Neg,22.318,22.152,-0.166,27.589,27.632,0.044
ada_2,ada,2,UTD DD,Georgia CP,Aff,25.47,25.55,0.08,23.365,23.289,-0.076
ada_2,ada,2,Texas FL,Michigan BL,Aff,29.313,29.331,0.019,20.651,20.629,-0.022
ada_2,ada,2,Northwestern HP,Macalester KH,Neg,15.554,15.553,-0.001,33.116,33.117,0.001
ada_2,ada,2,UTD KR,Minnesota HU,Neg,18.845,18.764,-0.08,22.166,22.229,0.063
ada_2,ada,2,Kansas BW,Kentucky RS,Neg,27.607,27.465,-0.141,24.293,24.444,0.15
ada_2,ada,2,UTD PR,Kansas LL,Aff,29.335,29.38,0.045,24.615,24.378,-0.238
ada_2,ada,2,Michigan CC,Michigan State GS,Aff,30.001,30.086,0.085,28.712,28.624,-0.088
ada_2,ada,2,Kansas BP,Georgia CL,Aff,23.138,23.143,0.005,8.631,8.586,-0.045
ada_2,ada,2,Southern California BR,UTD HK,Neg,28.163,28.063,-0.1,28.195,28.292,0.097
ada_2,ada,2,George Mason WW,Northwestern AK,Aff,27.918,27.947,0.028,20.879,20.849,-0.03
ada_2,ada,2,UC Berkeley GS,Northwestern LW,Neg,23.383,23.294,-0.089,24.686,24.772,0.086
ada_2,ada,2,UC Berkeley MR,Kansas BS,Aff,33.75,33.79,0.04,28.28,28.201,-0.079
ada_2,ada,2,Michigan SS,Kansas TC,Aff,37.303,37.319,0.016,27.411,27.349,-0.061
ada_2,ada,2,Emory LY,George Mason DE,Aff,32.883,32.908,0.025,25.263,25.237,-0.026
ada_2,ada,2,Southern California ZB,Michigan AO,Neg,18.306,18.243,-0.063,28.148,28.163,0.015
ada_2,ada,2,Kansas LV,Liberty SS,Neg,15.911,15.822,-0.09,21.27,21.328,0.058
ada_2,ada,2,Michigan BE,Kansas MS,Aff,38.697,38.752,0.055,29.886,29.86,-0.026
ada_2,ada,2,Kansas OW,Wake Forest DK,Aff,33.195,33.198,0.003,18.395,18.377,-0.017
ada_3,ada,3,Georgia CL,UC Berkeley GS,Neg,8.586,8.546,-0.041,23.294,23.298,0.004
ada_3,ada,3,Western Kentucky KC,Northwestern LR,Aff,26.26,26.638,0.378,36.516,36.241,-0.275
ada_3,ada,3,Kansas OW,Georgetown AC,Neg,33.198,33.148,-0.05,37.576,37.628,0.052
ada_3,ada,3,Kansas HM,Emory ST,Aff,12.577,12.904,0.326,18.699,18.46,-0.239
ada_3,ada,3,Georgetown GT,Emory CR,Aff,24.153,24.235,0.082,22.344,22.261,-0.083
ada_3,ada,3,Kansas BW,Emory AS,Aff,27.465,27.563,0.097,27.632,27.527,-0.106
ada_3,ada,3,Baylor LP,Northwestern HP,Neg,18.73,18.11,-0.62,15.553,15.716,0.163
ada_3,ada,3,Minnesota HU,Michigan State JS,Neg,22.229,22.179,-0.051,26.761,26.81,0.049
ada_3,ada,3,Michigan SS,UTD HK,Aff,37.319,37.338,0.019,28.292,28.275,-0.017
ada_3,ada,3,MoState NS,Kentucky RS,Aff,25.625,25.73,0.105,24.444,24.358,-0.086
ada_3,ada,3,Kentucky GS,UC Berkeley MR,Aff,30.041,30.194,0.152,33.79,33.636,-0.154
ada_3,ada,3,Kansas MS,Indiana FT,Aff,29.86,29.863,0.004,15.068,15.065,-0.003
ada_3,ada,3,Liberty SS,George Mason RT,Neg,21.328,21.164,-0.164,20.041,20.182,0.14
ada_3,ada,3,Macalester KH,George Mason WW,Aff,33.117,33.169,0.052,27.947,27.904,-0.043
ada_3,ada,3,Kansas TC,Texas FL,Neg,27.349,27.041,-0.308,29.331,29.403,0.072
ada_3,ada,3,Michigan BE,Emory LY,Aff,38.752,38.858,0.107,32.908,32.871,-0.037
ada_3,ada,3,Wake Forest DK,Dartmouth BP,Neg,18.377,17.898,-0.48,18.838,19.434,0.596
ada_3,ada,3,Kansas LS,Georgia CP,Aff,39.31,39.312,0.002,23.289,23.288,-0.001
ada_3,ada,3,Michigan CC,Michigan State GL,Neg,30.086,30.037,-0.049,34.65,34.7,0.05
ada_3,ada,3,Kansas BP,Northwestern AK,Aff,23.143,23.235,0.092,20.849,20.775,-0.074
ada_3,ada,3,Macalester WD,George Mason RS,Aff,22.152,22.317,0.165,16.995,16.938,-0.056
ada_3,ada,3,Michigan AO,Georgetown LN,Neg,28.163,27.962,-0.201,21.942,22.146,0.204
ada_3,ada,3,Kansas BS,Kansas State RS,Neg,28.201,27.876,-0.325,23.274,23.544,0.27
ada_3,ada,3,Northwestern AT,Liberty CL,Aff,31.803,31.871,0.068,28.998,28.932,-0.066
ada_3,ada,3,Kansas LL,UTD KR,Aff,24.378,24.57,0.192,18.764,18.712,-0.052
ada_3,ada,3,UTD PR,Emory GR,Neg,29.38,29.364,-0.016,38.755,38.824,0.069
ada_3,ada,3,Kansas AU,Michigan State FM,Aff,31.621,31.685,0.064,28.709,28.646,-0.063
ada_3,ada,3,Kansas LV,George Mason DE,Neg,15.822,15.788,-0.034,25.237,25.254,0.017
ada_3,ada,3,Western Kentucky FN,UTD DD,Aff,28.758,28.85,0.092,25.55,25.484,-0.066
ada_3,ada,3,Northwestern LW,Southern California BR,Neg,24.772,24.71,-0.063,28.063,28.123,0.061
ada_3,ada,3,MoState DN,Western Kentucky SS,Neg,17.254,17.195,-0.059,23.283,23.322,0.039
ada_3,ada,3,Michigan State GS,Southern California ZB,Aff,28.624,28.637,0.013,18.243,18.189,-0.053
ada_4,ada,4,Kansas State RS,Kansas TC,Neg,23.544,23.453,-0.091,27.041,27.273,0.231
ada_4,ada,4,Dartmouth BP,Kansas OW,Neg,19.434,19.404,-0.03,33.148,33.153,0.005
ada_4,ada,4,Michigan State GL,Michigan BE,Neg,34.7,34.646,-0.053,38.858,39.003,0.145
ada_4,ada,4,UC Berkeley GS,Michigan AO,Neg,23.298,23.247,-0.051,27.962,28.011,0.049
ada_4,ada,4,Liberty CL,Macalester WD,Aff,28.932,28.964,0.032,22.317,22.198,-0.119
ada_4,ada,4,CSU Long Beach OM,Kansas LV,Aff,35.495,35.496,0.0,15.788,15.787,-0.001
ada_4,ada,4,UTD KR,Northwestern LW,Neg,18.712,18.664,-0.048,24.71,24.747,0.037
ada_4,ada,4,George Mason DE,Kentucky GS,Neg,25.254,25.207,-0.047,30.194,30.238,0.044
ada_4,ada,4,Emory ST,Kansas BS,Neg,18.46,18.441,-0.02,27.876,27.906,0.03
ada_4,ada,4,Emory AS,Liberty SS,Aff,27.527,27.561,0.034,21.164,21.118,-0.046
ada_4,ada,4,Georgia CP,Kansas MS,Aff,23.288,23.493,0.206,29.863,29.585,-0.279
ada_4,ada,4,Emory GR,Northwestern AT,Aff,38.824,38.946,0.122,31.871,31.84,-0.031
ada_4,ada,4,Emory LY,Western Kentucky FN,Aff,32.871,32.924,0.053,28.85,28.771,-0.079
ada_4,ada,4,Indiana FT,Michigan BL,Neg,15.065,15.016,-0.049,20.629,20.674,0.045
ada_4,ada,4,UC Berkeley MR,Kansas LL,Aff,33.636,33.654,0.018,24.57,24.485,-0.085
ada_4,ada,4,UTD HK,Michigan State GS,Aff,28.275,28.377,0.102,28.637,28.526,-0.111
ada_4,ada,4,Georgetown AC,Kansas AU,Aff,37.628,37.666,0.038,31.685,31.649,-0.036
ada_4,ada,4,Northwestern HP,Michigan CC,Neg,15.716,15.712,-0.003,30.037,30.04,0.003
ada_4,ada,4,Georgetown LN,UTD PR,Neg,22.146,22.117,-0.029,29.364,29.391,0.027
ada_4,ada,4,Northwestern AK,Minnesota HU,Neg,20.775,20.69,-0.085,22.179,22.264,0.086
ada_4,ada,4,George Mason WW,Kansas LS,Neg,27.904,27.896,-0.009,39.312,39.321,0.009
ada_4,ada,4,Western Kentucky SS,Macalester KH,Neg,23.322,23.307,-0.015,33.169,33.186,0.017
ada_4,ada,4,Michigan State JS,Michigan SS,Neg,26.81,26.799,-0.011,37.338,37.35,0.012
ada_4,ada,4,Kentucky RS,Kansas HM,Aff,24.358,24.367,0.009,12.904,12.889,-0.014
ada_4,ada,4,Northwestern LR,Kansas BP,Aff,36.241,36.246,0.005,23.235,23.229,-0.006
ada_4,ada,4,George Mason RS,Minnesota BM,Aff,16.938,16.968,0.029,8.379,8.062,-0.317
ada_4,ada,4,Texas FL,MoState NS,Aff,29.403,29.458,0.055,25.73,25.66,-0.07
ada_4,ada,4,Michigan State FM,Georgetown GT,Neg,28.646,28.486,-0.16,24.235,24.409,0.174
ada_4,ada,4,UTD DD,Wake Forest DK,Aff,25.484,25.512,0.028,17.898,17.76,-0.138
ada_4,ada,4,George Mason RT,Western Kentucky KC,Neg,20.182,20.142,-0.039,26.638,26.684,0.046
ada_4,ada,4,Southern California BR,Kansas BW,Neg,28.123,28.016,-0.107,27.563,27.665,0.102
ada_4,ada,4,Southern California ZB,Baylor LP,Neg,18.189,17.792,-0.397,18.11,18.509,0.398
ada_4,ada,4,Emory CR,MoState DN,Aff,22.261,22.308,0.047,17.195,17.123,-0.072
ada_5,ada,5,Western Kentucky SS,George Mason WW,Neg,23.307,23.255,-0.052,27.896,27.944,0.048
ada_5,ada,5,Michigan State FM,Baylor LP,Aff,28.486,28.5,0.014,18.509,18.452,-0.056
ada_5,ada,5,Michigan State GS,UC Berkeley MR,Neg,28.526,28.481,-0.046,33.654,33.698,0.043
ada_5,ada,5,Dartmouth BP,Michigan AO,Neg,19.404,19.271,-0.133,28.011,28.032,0.021
ada_5,ada,5,Michigan CC,Liberty CL,Aff,30.04,30.128,0.088,28.964,28.878,-0.086
ada_5,ada,5,Northwestern AT,Georgetown GT,Aff,31.84,31.867,0.027,24.409,24.381,-0.027
ada_5,ada,5,George Mason RT,Northwestern LW,Neg,20.142,20.086,-0.057,24.747,24.796,0.049
ada_5,ada,5,Kansas BW,Kentucky GS,Neg,27.665,27.6,-0.065,30.238,30.305,0.067
ada_5,ada,5,Western Kentucky KC,Michigan SS,Neg,26.684,26.669,-0.015,37.35,37.362,0.012
ada_5,ada,5,UTD DD,Southern California BR,Neg,25.512,25.437,-0.075,28.016,28.085,0.069
ada_5,ada,5,Kansas TC,MoState NS,Aff,27.273,27.573,0.3,25.66,25.565,-0.095
ada_5,ada,5,Minnesota HU,Michigan State GL,Neg,22.264,22.258,-0.006,34.646,34.653,0.006
ada_5,ada,5,Kansas LS,UTD HK,Aff,39.321,39.332,0.011,28.377,28.368,-0.01
ada_5,ada,5,Georgia CP,CSU Long Beach OM,Neg,23.493,23.486,-0.007,35.496,35.503,0.007
ada_5,ada,5,Emory AS,George Mason DE,Aff,27.561,27.634,0.073,25.207,25.132,-0.075
ada_5,ada,5,Northwestern HP,Western Kentucky FN,Neg,15.712,15.707,-0.006,28.771,28.778,0.007
ada_5,ada,5,Emory GR,Michigan BE,Aff,38.946,39.328,0.382,39.003,38.741,-0.262
ada_5,ada,5,Kansas AU,UTD PR,Aff,31.649,31.72,0.071,29.391,29.32,-0.07
ada_5,ada,5,Michigan BL,Georgetown LN,Neg,20.674,20.582,-0.092,22.117,22.202,0.085
ada_5,ada,5,Northwestern LR,Texas FL,Aff,36.246,36.277,0.032,29.458,29.429,-0.03
ada_5,ada,5,Kansas OW,Emory LY,Aff,33.153,33.25,0.097,32.924,32.827,-0.096
ada_5,ada,5,Georgetown AC,Macalester KH,Neg,37.666,37.494,-0.172,33.186,33.386,0.2
ada_5,ada,5,Michigan State JS,Emory CR,Aff,26.799,26.849,0.05,22.308,22.256,-0.052
ada_5,ada,5,Kansas LV,Kentucky RS,Neg,15.787,15.745,-0.042,24.367,24.387,0.02
ada_5,ada,5,Northwestern AK,Kansas State RS,Neg,20.69,20.622,-0.068,23.453,23.556,0.103
ada_5,ada,5,George Mason RS,Georgia CL,Aff,16.968,16.997,0.029,8.546,8.311,-0.234
ada_5,ada,5,MoState DN,Liberty SS,Neg,17.123,17.036,-0.087,21.118,21.192,0.074
ada_5,ada,5,Kansas BS,Wake Forest DK,Aff,27.906,27.932,0.026,17.76,17.689,-0.071
ada_5,ada,5,Kansas MS,Macalester WD,Neg,29.585,29.304,-0.281,22.198,22.938,0.74
ada_5,ada,5,Kansas LL,Southern California ZB,Aff,24.485,24.632,0.147,17.792,17.665,-0.127
ada_5,ada,5,Kansas HM,UC Berkeley GS,Neg,12.889,12.869,-0.02,23.247,23.26,0.013
ada_5,ada,5,Emory ST,Indiana FT,Aff,18.441,18.514,0.074,15.016,14.943,-0.073
ada_5,ada,5,Minnesota BM,UTD KR,Neg,8.062,7.88,-0.182,18.664,18.682,0.018
ada_6,ada,6,Macalester KH,Emory GR,Neg,33.386,33.342,-0.044,39.328,39.468,0.14
ada_6,ada,6,Macalester WD,Kansas LL,Neg,22.938,22.68,-0.258,24.632,24.97,0.337
ada_6,ada,6,Emory LY,Kansas BS,Neg,32.827,32.659,-0.169,27.932,28.249,0.317
ada_6,ada,6,Michigan SS,Kansas LS,Neg,37.362,37.279,-0.083,39.332,39.415,0.083
ada_6,ada,6,UTD HK,George Mason RS,Aff,28.368,28.376,0.009,16.997,16.986,-0.011
ada_6,ada,6,George Mason DE,Emory ST,Aff,25.132,25.165,0.033,18.514,18.475,-0.039
ada_6,ada,6,Texas FL,Minnesota HU,Aff,29.429,29.456,0.027,22.258,22.229,-0.029
ada_6,ada,6,Kentucky GS,Michigan CC,Aff,30.305,30.4,0.096,30.128,30.029,-0.1
ada_6,ada,6,Georgia CL,MoState DN,Neg,8.311,8.104,-0.207,17.036,17.07,0.034
ada_6,ada,6,Liberty CL,Michigan BL,Aff,28.878,28.899,0.021,20.582,20.558,-0.024
ada_6,ada,6,UC Berkeley GS,Western Kentucky SS,Aff,23.26,23.367,0.107,23.255,23.147,-0.107
ada_6,ada,6,Baylor LP,Georgia CP,Neg,18.452,18.278,-0.174,23.486,23.532,0.045
ada_6,ada,6,UTD PR,Michigan State JS,Aff,29.32,29.388,0.068,26.849,26.778,-0.071
ada_6,ada,6,Georgetown GT,UTD DD,Neg,24.381,24.291,-0.091,25.437,25.53,0.093
ada_6,ada,6,Wake Forest DK,Kansas LV,Aff,17.689,18.057,0.368,15.745,15.59,-0.155
ada_6,ada,6,George Mason WW,Kansas BW,Neg,27.944,27.839,-0.105,27.6,27.699,0.099
ada_6,ada,6,Western Kentucky FN,Georgetown AC,Aff,28.778,29.124,0.346,37.494,37.25,-0.243
ada_6,ada,6,Northwestern LW,Western Kentucky KC,Aff,24.796,24.925,0.129,26.669,26.493,-0.176
ada_6,ada,6,Indiana FT,Northwestern AK,Aff,14.943,15.169,0.226,20.622,20.432,-0.19
ada_6,ada,6,UC Berkeley MR,Northwestern AT,Neg,33.698,33.573,-0.125,31.867,31.997,0.13
ada_6,ada,6,Kentucky RS,Northwestern LR,Neg,24.387,24.379,-0.007,36.277,36.285,0.008
ada_6,ada,6,CSU Long Beach OM,George Mason RT,Aff,35.503,35.505,0.002,20.086,20.083,-0.002
ada_6,ada,6,Michigan State GL,Kansas AU,Neg,34.653,34.506,-0.147,31.72,31.86,0.14
ada_6,ada,6,Kansas State RS,Michigan State GS,Neg,23.556,23.487,-0.069,28.481,28.528,0.047
ada_6,ada,6,Michigan BE,Kansas OW,Neg,38.741,38.27,-0.471,33.25,33.427,0.177
ada_6,ada,6,Southern California BR,Michigan State FM,Aff,28.085,28.19,0.105,28.5,28.397,-0.103
ada_6,ada,6,Michigan AO,Kansas TC,Aff,28.032,28.126,0.094,27.573,27.234,-0.339
ada_6,ada,6,Emory CR,Dartmouth BP,Aff,22.256,22.322,0.067,19.271,18.884,-0.387
ada_6,ada,6,Georgetown LN,Emory AS,Neg,22.202,22.16,-0.042,27.634,27.676,0.042
ada_6,ada,6,Liberty SS,Northwestern HP,Aff,21.192,21.247,0.055,15.707,15.659,-0.048
ada_6,ada,6,UTD KR,Kansas MS,Aff,18.682,19.036,0.353,29.304,28.94,-0.363
ada_6,ada,6,MoState NS,Kansas HM,Aff,25.565,25.572,0.007,12.869,12.859,-0.01
ada_dubs,ada,dubs,Emory GR,Georgetown GT,Aff,39.468,39.477,0.009,24.291,24.288,-0.003
ada_dubs,ada,dubs,Michigan SS,MoState NS,Aff,37.279,37.288,0.009,25.572,25.562,-0.01
ada_dubs,ada,dubs,Northwestern LR,Kentucky RS,Aff,36.285,36.293,0.008,24.379,24.372,-0.007
ada_dubs,ada,dubs,Kentucky GS,Michigan State FM,Aff,30.4,30.474,0.073,28.397,28.325,-0.073
ada_dubs,ada,dubs,Michigan State GS,Kansas AU,Aff,28.528,28.684,0.156,31.86,31.715,-0.145
ada_dubs,ada,dubs,Emory LY,Kansas LS,Neg,32.659,32.629,-0.03,39.415,39.448,0.034
ada_dubs,ada,dubs,UC Berkeley MR,Kansas OW,Aff,33.573,33.67,0.097,33.427,33.33,-0.097
ada_dubs,ada,dubs,Northwestern AT,Southern California BR,Aff,31.997,32.054,0.057,28.19,28.135,-0.055
ada_dubs,ada,dubs,UTD PR,Macalester KH,Neg,29.388,29.336,-0.053,33.342,33.406,0.065
ada_dubs,ada,dubs,Michigan BE,Northwestern LW,Aff,38.27,38.282,0.012,24.925,24.921,-0.005
ada_dubs,ada,dubs,Emory AS,CSU Long Beach OM,Neg,27.676,27.652,-0.024,35.505,35.53,0.025
ada_dubs,ada,dubs,Georgetown AC,Michigan AO,Aff,37.25,37.268,0.017,28.126,28.109,-0.017
ada_dubs,ada,dubs,Liberty CL,Western Kentucky FN,Aff,28.899,29.001,0.102,29.124,28.976,-0.148
ada_dubs,ada,dubs,UTD HK,Western Kentucky KC,Aff,28.376,28.451,0.075,26.493,26.387,-0.106
ada_dubs,ada,dubs,Kansas BW,Michigan State GL,Neg,27.699,27.67,-0.029,34.506,34.537,0.031
ada_dubs,ada,dubs,Michigan CC,Texas FL,Aff,30.029,30.123,0.094,29.456,29.365,-0.09
ada_octas,ada,octas,Michigan CC,Emory GR,Neg,30.123,30.106,-0.017,39.477,39.538,0.061
ada_octas,ada,octas,Michigan SS,Michigan State GL,Aff,37.288,37.361,0.074,34.537,34.468,-0.069
ada_octas,ada,octas,Northwestern LR,UTD HK,Aff,36.293,36.318,0.025,28.451,28.428,-0.023
ada_octas,ada,octas,Liberty CL,Kentucky GS,Neg,29.001,28.921,-0.081,30.474,30.553,0.079
ada_octas,ada,octas,Georgetown AC,Michigan State GS,Aff,37.268,37.288,0.02,28.684,28.663,-0.02
ada_octas,ada,octas,Kansas LS,CSU Long Beach OM,Aff,39.448,39.508,0.06,35.53,35.473,-0.057
ada_octas,ada,octas,Michigan BE,UC Berkeley MR,Aff,38.282,38.404,0.122,33.67,33.623,-0.047
ada_octas,ada,octas,Macalester KH,Northwestern AT,Aff,33.406,33.504,0.098,32.054,31.969,-0.085
ada_quarters,ada,quarters,Kansas LS,Northwestern LR,Aff,39.508,39.575,0.068,36.318,36.252,-0.066
ada_quarters,ada,quarters,Kentucky GS,Georgetown AC,Neg,30.553,30.523,-0.03,37.288,37.32,0.032
