Round,Tournament,Round_Label,Aff,Neg,Win,Aff_Mu_Before,Aff_Mu_After,Aff_Mu_Delta,Neg_Mu_Before,Neg_Mu_After,Neg_Mu_Delta
texas_2,texas,2,George Mason WW,Utah WV,Aff,28.092,28.106,0.014,17.294,17.24,-0.055
texas_2,texas,2,Southern Nazarene HS,MoState BH,Aff,14.925,15.007,0.081,8.489,8.312,-0.178
texas_2,texas,2,UTD HH,Emory RY,Neg,23.574,23.547,-0.027,31.978,32.002,0.025
texas_2,texas,2,Kansas BW,Kansas State DS,Aff,27.836,27.837,0.001,11.085,11.082,-0.003
texas_2,texas,2,Western Kentucky NF,Northwestern AP,Neg,28.586,28.22,-0.365,29.32,29.59,0.269
texas_2,texas,2,West Point OS,Kansas BB,Neg,13.733,13.674,-0.059,22.04,22.115,0.075
texas_2,texas,2,Georgia CK,Central Oklahoma EW,Aff,26.391,26.408,0.017,16.253,16.177,-0.076
texas_2,texas,2,Michigan State FM,Baylor DL,Aff,29.633,29.77,0.137,31.679,31.54,-0.139
texas_2,texas,2,James Madison MO,George Mason RS,Neg,19.253,18.653,-0.6,15.583,15.802,0.22
texas_2,texas,2,Southern California DT,Emory KS,Neg,27.505,27.424,-0.081,33.482,33.527,0.046
texas_2,texas,2,Baylor BK,Kansas VL,Aff,24.911,24.926,0.015,14.335,14.28,-0.055
texas_2,texas,2,Houston IF,Kansas HL,Aff,27.669,27.74,0.07,18.877,18.85,-0.027
texas_2,texas,2,Georgetown LN,Kansas AU,Neg,22.261,22.247,-0.015,32.901,32.914,0.013
texas_2,texas,2,Wake Forest MS,Dartmouth BG,Neg,16.2,15.88,-0.32,19.034,19.137,0.103
texas_2,texas,2,Georgetown GT,Iowa EW,Neg,26.006,25.947,-0.059,30.573,30.629,0.055
texas_2,texas,2,Western Kentucky KC,Texas FL,Aff,27.433,27.667,0.233,29.931,29.788,-0.143
texas_2,texas,2,CSU Long Beach ES,Harvard CS,Neg,17.531,17.361,-0.17,15.907,16.138,0.231
texas_2,texas,2,Emory AS,UC Berkeley BU,Neg,27.991,27.903,-0.088,29.949,30.03,0.081
texas_2,texas,2,Kansas BS,UC Berkeley RM,Neg,30.236,30.048,-0.188,35.055,35.135,0.08
texas_2,texas,2,Wyoming WW,Northwestern HP,Aff,20.061,20.119,0.058,14.902,14.841,-0.061
texas_2,texas,2,Southern California BR,Northwestern PS,Aff,29.389,29.568,0.179,33.48,33.306,-0.174
texas_2,texas,2,Wyoming CH,Binghamton PT,Aff,19.687,19.706,0.019,9.348,9.27,-0.078
texas_2,texas,2,Wichita State GM,Indiana FT,Aff,26.789,26.796,0.008,14.169,14.158,-0.011
texas_2,texas,2,NYU JT,Iowa PA,Neg,24.838,24.816,-0.022,35.033,35.087,0.053
texas_2,texas,2,Emory CR,Michigan State GS,Neg,22.38,22.345,-0.035,29.587,29.621,0.034
texas_2,texas,2,Georgia CP,Kansas FS,Aff,22.62,22.646,0.027,14.071,13.991,-0.079
texas_2,texas,2,Minnesota HU,James Madison KP,Aff,23.154,23.157,0.003,7.414,7.405,-0.009
texas_2,texas,2,Wake Forest HN,Michigan ES,Neg,26.21,26.186,-0.024,34.905,34.929,0.024
texas_2,texas,2,Northwestern AK,Trinity BK,Aff,20.81,20.863,0.053,15.74,15.64,-0.1
texas_2,texas,2,Kansas State DR,Emory LY,Neg,21.057,21.047,-0.01,34.757,34.762,0.005
texas_2,texas,2,Kansas LP,Binghamton CK,Neg,28.602,28.494,-0.108,36.992,37.017,0.025
texas_2,texas,2,MoState NS,Michigan State GL,Neg,25.217,25.2,-0.017,36.47,36.482,0.012
texas_2,texas,2,Wake Forest PS,Oklahoma BW,Aff,30.415,30.416,0.0,9.17,9.17,-0.001
texas_2,texas,2,Dartmouth JR,Michigan BL,Aff,26.009,26.054,0.045,20.239,20.187,-0.052
texas_2,texas,2,Wake Forest DE,Emory CG,Aff,26.58,26.591,0.01,14.782,14.77,-0.012
texas_2,texas,2,UTD KR,Northwestern LR,Neg,17.176,17.175,-0.0,38.154,38.154,0.0
texas_2,texas,2,Kansas ST,CSU Long Beach OM,Neg,26.192,26.17,-0.021,36.766,36.78,0.014
texas_2,texas,2,UC Berkeley SG,Georgetown CX,Neg,20.759,20.319,-0.44,20.638,20.989,0.351
texas_2,texas,2,Southern California BM,Kansas WO,Neg,27.025,26.986,-0.039,33.993,34.057,0.064
texas_2,texas,2,Kansas HF,Houston HM,Aff,15.572,15.893,0.32,12.788,12.527,-0.261
texas_2,texas,2,Iowa BS,UTD PR,Neg,23.573,23.531,-0.043,29.506,29.547,0.041
texas_2,texas,2,Southern California TM,Emory KW,Aff,26.631,26.674,0.043,15.374,15.357,-0.016
texas_2,texas,2,Kansas BP,Indiana DJ,Aff,23.375,23.428,0.053,16.638,16.5,-0.137
texas_2,texas,2,Michigan OJ,Georgetown AC,Neg,19.384,19.382,-0.002,38.186,38.187,0.001
texas_2,texas,2,Emory GM,Michigan SS,Neg,31.275,31.223,-0.052,37.694,37.735,0.041
texas_2,texas,2,Northwestern LL,Oklahoma DF,Aff,27.114,27.114,0.0,3.736,3.735,-0.001
texas_2,texas,2,Baylor MP,Michigan BP,Neg,17.553,17.553,-0.0,42.244,42.244,0.0
texas_2,texas,2,MoState DN,Emory GS,Neg,17.654,17.654,-0.0,42.202,42.202,0.0
texas_2,texas,2,Northwestern LW,Kansas SL,Neg,25.314,25.309,-0.005,39.366,39.383,0.017
texas_3,texas,3,Kentucky GS,Emory RY,Neg,31.054,30.961,-0.093,32.002,32.1,0.098
texas_3,texas,3,Wyoming CH,Kansas BS,Neg,19.706,19.687,-0.018,30.048,30.102,0.054
texas_3,texas,3,Kansas WO,Iowa PA,Neg,34.057,33.886,-0.171,35.087,35.392,0.305
texas_3,texas,3,Kansas State LW,MoState DN,Neg,13.807,13.664,-0.143,17.654,17.819,0.164
texas_3,texas,3,Harvard DS,Kansas State DR,Aff,30.839,30.858,0.019,21.047,21.014,-0.033
texas_3,texas,3,Utah PP,Oklahoma DF,Aff,14.348,14.379,0.031,3.735,3.62,-0.116
texas_3,texas,3,Northwestern HP,Kansas FS,Neg,14.841,14.697,-0.144,13.991,14.371,0.38
texas_3,texas,3,Southern Nazarene HS,Texas FL,Neg,15.007,14.999,-0.007,29.788,29.791,0.003
texas_3,texas,3,Northwestern LR,Kansas SL,Neg,38.154,38.057,-0.097,39.383,39.705,0.322
texas_3,texas,3,Kentucky RS,Georgetown AC,Neg,24.192,24.187,-0.005,38.187,38.192,0.005
texas_3,texas,3,Michigan State FM,Kansas BW,Neg,29.77,29.635,-0.134,27.837,27.967,0.13
texas_3,texas,3,Wake Forest LW,Iowa EW,Neg,29.145,29.053,-0.093,30.629,30.719,0.09
texas_3,texas,3,Houston IF,Wichita State GM,Neg,27.74,27.376,-0.364,26.796,26.919,0.123
texas_3,texas,3,Emory KW,UTD KR,Neg,15.357,15.241,-0.117,17.175,17.299,0.124
texas_3,texas,3,Kansas State DS,Central Oklahoma EW,Neg,11.082,10.99,-0.092,16.177,16.401,0.224
texas_3,texas,3,Macalester KH,Wake Forest AB,Aff,34.689,34.728,0.039,26.065,26.039,-0.026
texas_3,texas,3,Emory SW,Trinity BK,Aff,20.831,20.916,0.085,15.64,15.544,-0.097
texas_3,texas,3,Emory AS,Georgia CK,Aff,27.903,27.996,0.094,26.408,26.316,-0.092
texas_3,texas,3,Northwestern LW,Minnesota HU,Aff,25.309,25.393,0.083,23.157,23.068,-0.089
texas_3,texas,3,Michigan BL,UTD DD,Neg,20.187,20.138,-0.049,26.229,26.275,0.046
texas_3,texas,3,Dartmouth BG,Cal State Fullerton MN,Aff,19.137,19.25,0.113,16.877,16.748,-0.129
texas_3,texas,3,NYU MS,Michigan SS,Neg,30.411,30.373,-0.038,37.735,37.769,0.034
texas_3,texas,3,NYU JT,Houston HM,Aff,24.816,24.828,0.012,12.527,12.496,-0.031
texas_3,texas,3,Emory CG,Wake Forest MS,Aff,14.77,14.916,0.145,15.88,15.368,-0.512
texas_3,texas,3,Kansas SS,Dartmouth CG,Neg,29.336,29.238,-0.099,30.016,30.119,0.103
texas_3,texas,3,Southern California BR,Georgetown CX,Aff,29.568,29.593,0.025,20.989,20.912,-0.078
texas_3,texas,3,Kansas AU,Michigan CS,Aff,32.914,32.97,0.056,28.534,28.475,-0.06
texas_3,texas,3,Emory LY,UC Berkeley RM,Neg,34.762,34.66,-0.103,35.135,35.294,0.159
texas_3,texas,3,Iowa KS,Wake Forest PS,Aff,23.639,23.872,0.234,30.416,30.057,-0.359
texas_3,texas,3,Wake Forest DE,Dartmouth BC,Neg,26.591,26.447,-0.143,24.816,24.953,0.137
texas_3,texas,3,CSU Long Beach ES,Dartmouth GH,Aff,17.361,17.49,0.129,16.706,16.579,-0.127
texas_3,texas,3,Binghamton CK,Michigan ES,Neg,37.017,36.877,-0.14,34.929,35.076,0.147
texas_3,texas,3,Wyoming WW,Emory GS,Neg,20.119,20.119,-0.0,42.202,42.202,0.0
texas_3,texas,3,Kansas FC,Northwestern AP,Neg,23.518,23.372,-0.146,29.59,29.703,0.114
texas_3,texas,3,Wyoming LW,Kansas LP,Neg,12.096,12.087,-0.009,28.494,28.504,0.01
texas_3,texas,3,Emory GM,UTD HH,Neg,31.223,30.917,-0.306,23.547,23.798,0.252
texas_3,texas,3,West Point OS,James Madison MO,Neg,13.674,13.56,-0.115,18.653,18.836,0.183
texas_3,texas,3,Dartmouth JR,Kansas ST,Aff,26.054,26.166,0.113,26.17,26.003,-0.167
texas_3,texas,3,Oklahoma BW,Kansas HL,Neg,9.17,9.109,-0.06,18.85,18.872,0.022
texas_3,texas,3,MoState NS,Kansas HF,Aff,25.2,25.231,0.03,15.893,15.805,-0.088
texas_3,texas,3,Baylor BK,Southern California DT,Neg,24.926,24.846,-0.08,27.424,27.57,0.146
texas_3,texas,3,Southern California TM,Oklahoma DT,Aff,26.674,26.737,0.063,16.814,16.789,-0.025
texas_3,texas,3,Baylor DL,Georgia CP,Aff,31.54,31.562,0.022,22.646,22.622,-0.024
texas_3,texas,3,Harvard CS,Northwestern PS,Neg,16.138,16.135,-0.002,33.306,33.308,0.001
texas_3,texas,3,Iowa BS,Cal State Fullerton CD,Aff,23.531,23.568,0.037,16.865,16.752,-0.113
texas_3,texas,3,CSU Long Beach OM,Michigan State GS,Aff,36.78,36.813,0.034,29.621,29.587,-0.035
texas_3,texas,3,Michigan State GL,George Mason RS,Aff,36.482,36.482,0.0,15.802,15.802,-0.0
texas_3,texas,3,Kansas BB,Trinity KP,Neg,22.115,21.826,-0.289,22.608,22.734,0.126
texas_3,texas,3,NYU KK,James Madison KP,Aff,11.673,11.955,0.282,7.405,7.211,-0.194
texas_3,texas,3,Wake Forest HN,Northwestern AK,Aff,26.186,26.237,0.051,20.863,20.813,-0.051
texas_3,texas,3,Baylor MP,Northwestern LL,Neg,17.553,17.532,-0.021,27.114,27.134,0.019
texas_3,texas,3,George Mason ED,Kansas BP,Aff,26.203,26.415,0.212,23.428,23.322,-0.106
texas_3,texas,3,Wyoming HP,Indiana FT,Neg,13.125,12.832,-0.293,14.158,14.298,0.139
texas_3,texas,3,Western Kentucky NF,Emory ST,Aff,28.22,28.295,0.075,18.913,18.887,-0.026
texas_3,texas,3,Western Kentucky KC,UC Berkeley BU,Neg,27.667,27.542,-0.125,30.03,30.105,0.076
texas_3,texas,3,Michigan BP,Emory KS,Aff,42.244,42.271,0.027,33.527,33.503,-0.025
texas_3,texas,3,Binghamton PT,Northwestern LO,Neg,9.27,9.243,-0.027,23.03,23.038,0.008
texas_3,texas,3,Southern California BM,Michigan OJ,Aff,26.986,27.02,0.035,19.382,19.278,-0.104
texas_3,texas,3,George Mason RT,Texas GS,Aff,20.046,20.186,0.14,20.335,20.198,-0.137
texas_3,texas,3,Liberty CL,UTD PR,Neg,29.019,28.916,-0.103,29.547,29.646,0.099
texas_3,texas,3,Michigan State JS,UTD HK,Neg,27.653,27.563,-0.09,29.062,29.152,0.09
texas_3,texas,3,UC Berkeley SG,MoState BH,Aff,20.319,20.361,0.041,8.312,8.265,-0.046
texas_3,texas,3,Indiana DJ,Emory CR,Neg,16.5,16.34,-0.16,22.345,22.392,0.047
texas_3,texas,3,Georgetown GT,George Mason WW,Neg,25.947,25.86,-0.087,28.106,28.187,0.081
texas_4,texas,4,Emory ST,Kansas VL,Aff,18.887,18.956,0.069,14.28,14.076,-0.204
texas_4,texas,4,Michigan OJ,CSU Long Beach ES,Neg,19.278,18.836,-0.441,17.49,17.656,0.166
texas_4,texas,4,Trinity BK,Wyoming HP,Neg,15.544,15.265,-0.278,12.832,13.266,0.434
texas_4,texas,4,Texas GS,Georgetown GT,Neg,20.198,20.144,-0.054,25.86,25.908,0.048
texas_4,texas,4,Houston HM,Kansas State DS,Aff,12.496,12.801,0.305,10.99,10.831,-0.159
texas_4,texas,4,Michigan CS,Southern California TM,Neg,28.475,28.338,-0.136,26.737,27.193,0.456
texas_4,texas,4,Dartmouth GH,Binghamton PT,Aff,16.579,16.62,0.04,9.243,9.088,-0.155
texas_4,texas,4,Emory GS,Iowa KS,Aff,42.202,42.203,0.001,23.872,23.871,-0.001
texas_4,texas,4,Dartmouth BC,Western Kentucky NF,Neg,24.953,24.885,-0.067,28.295,28.537,0.242
texas_4,texas,4,Georgetown AC,Wake Forest HN,Aff,38.192,38.201,0.01,26.237,26.227,-0.01
texas_4,texas,4,Kansas ST,Utah PP,Aff,26.003,26.019,0.016,14.379,14.358,-0.021
texas_4,texas,4,Texas FL,Harvard DS,Neg,29.791,29.697,-0.095,30.858,30.962,0.104
texas_4,texas,4,Northwestern LO,Michigan BL,Neg,23.038,22.825,-0.213,20.138,20.315,0.177
texas_4,texas,4,Wichita State GM,Emory LY,Neg,26.919,26.89,-0.029,34.66,34.688,0.028
texas_4,texas,4,Cal State Fullerton MN,Wyoming CH,Aff,16.748,16.989,0.241,19.687,19.508,-0.18
texas_4,texas,4,George Mason RS,Michigan State FM,Neg,15.802,15.795,-0.007,29.635,29.64,0.005
texas_4,texas,4,Kansas HL,NYU JT,Neg,18.872,18.821,-0.051,24.828,24.887,0.059
texas_4,texas,4,Michigan State GS,George Mason RT,Aff,29.587,29.607,0.02,20.186,20.163,-0.024
texas_4,texas,4,UTD HK,Northwestern LW,Aff,29.152,29.214,0.062,25.393,25.328,-0.064
texas_4,texas,4,Michigan ES,MoState NS,Aff,35.076,35.094,0.018,25.231,25.205,-0.025
texas_4,texas,4,Northwestern PS,Kansas FC,Aff,33.308,33.325,0.017,23.372,23.313,-0.059
texas_4,texas,4,Iowa PA,Michigan BP,Neg,35.392,35.28,-0.111,42.271,42.313,0.042
texas_4,texas,4,UC Berkeley RM,NYU MS,Aff,35.294,35.372,0.078,30.373,30.311,-0.062
texas_4,texas,4,Georgetown LN,Kentucky GS,Neg,22.247,22.222,-0.025,30.961,30.983,0.022
texas_4,texas,4,Southern California DT,Dartmouth JR,Neg,27.57,27.332,-0.238,26.166,26.296,0.13
texas_4,texas,4,Emory RY,Southern California BM,Aff,32.1,32.151,0.05,27.02,26.963,-0.058
texas_4,texas,4,Georgia CK,Kansas State LW,Aff,26.316,26.323,0.008,13.664,13.647,-0.017
texas_4,texas,4,Trinity KP,Northwestern LR,Neg,22.734,22.731,-0.003,38.057,38.06,0.003
texas_4,texas,4,MoState DN,Kansas SS,Neg,17.819,17.79,-0.029,29.238,29.249,0.011
texas_4,texas,4,Emory KS,Dartmouth BG,Aff,33.503,33.507,0.004,19.25,19.244,-0.006
texas_4,texas,4,Michigan SS,Michigan State GL,Aff,37.769,37.867,0.098,36.482,36.384,-0.098
texas_4,texas,4,Kansas SL,Wyoming WW,Aff,39.705,39.706,0.002,20.119,20.118,-0.001
texas_4,texas,4,Kansas HF,UC Berkeley SG,Neg,15.805,15.577,-0.228,20.361,20.575,0.214
texas_4,texas,4,Kansas BS,Emory AS,Neg,30.102,29.635,-0.467,27.996,28.137,0.141
texas_4,texas,4,Wake Forest MS,Wyoming LW,Aff,15.368,15.635,0.267,12.087,11.84,-0.247
texas_4,texas,4,UTD DD,Wake Forest LW,Neg,26.275,26.194,-0.081,29.053,29.129,0.076
texas_4,texas,4,Indiana FT,Michigan State JS,Neg,14.298,14.289,-0.009,27.563,27.569,0.006
texas_4,texas,4,Emory CR,Iowa BS,Aff,22.392,22.528,0.136,23.568,23.441,-0.127
texas_4,texas,4,Oklahoma DF,Northwestern HP,Neg,3.62,3.521,-0.098,14.697,14.714,0.016
texas_4,texas,4,James Madison KP,Wake Forest DE,Neg,7.211,7.209,-0.002,26.447,26.448,0.001
texas_4,texas,4,Dartmouth CG,Kansas AU,Aff,30.119,30.275,0.155,32.97,32.821,-0.148
texas_4,texas,4,Georgia CP,Kansas BB,Neg,22.622,22.492,-0.13,21.826,22.154,0.328
texas_4,texas,4,Kansas BP,Harvard CS,Aff,23.322,23.369,0.047,16.135,16.078,-0.057
texas_4,texas,4,UTD HH,Kansas WO,Neg,23.798,23.781,-0.017,33.886,33.915,0.029
texas_4,texas,4,Northwestern LL,Western Kentucky KC,Neg,27.134,27.025,-0.108,27.542,27.703,0.161
texas_4,texas,4,MoState BH,Oklahoma BW,Neg,8.265,7.857,-0.408,9.109,9.411,0.302
texas_4,texas,4,George Mason WW,Kentucky RS,Neg,28.187,28.019,-0.168,24.187,24.385,0.198
texas_4,texas,4,Oklahoma DT,Emory SW,Aff,16.789,17.027,0.238,20.916,20.625,-0.291
texas_4,texas,4,Kansas BW,Southern California BR,Aff,27.967,28.091,0.125,29.593,29.454,-0.138
texas_4,texas,4,Iowa EW,CSU Long Beach OM,Neg,30.719,30.677,-0.041,36.813,36.855,0.042
texas_4,texas,4,Kansas LP,Emory CG,Aff,28.504,28.528,0.024,14.916,14.909,-0.007
texas_4,texas,4,UTD KR,Emory GM,Neg,17.299,17.292,-0.008,30.917,30.924,0.007
texas_4,texas,4,Minnesota HU,Baylor MP,Aff,23.068,23.118,0.05,17.532,17.478,-0.054
texas_4,texas,4,James Madison MO,Houston IF,Neg,18.836,18.749,-0.087,27.376,27.449,0.072
texas_4,texas,4,UTD PR,George Mason ED,Aff,29.646,29.711,0.066,26.415,26.222,-0.193
texas_4,texas,4,UC Berkeley BU,Macalester KH,Neg,30.105,30.053,-0.052,34.728,34.817,0.089
texas_4,texas,4,Kansas FS,Baylor BK,Neg,14.371,14.325,-0.046,24.846,24.861,0.015
texas_4,texas,4,Northwestern AP,Baylor DL,Neg,29.703,29.477,-0.226,31.562,31.645,0.084
texas_4,texas,4,Georgetown CX,Liberty CL,Neg,20.912,20.824,-0.087,28.916,28.943,0.028
texas_4,texas,4,Wake Forest PS,NYU KK,Aff,30.057,30.058,0.002,11.955,11.95,-0.005
texas_4,texas,4,Cal State Fullerton CD,Emory KW,Aff,16.752,17.015,0.263,15.241,15.121,-0.119
texas_4,texas,4,Kansas State DR,Utah WV,Aff,21.014,21.132,0.118,17.24,16.994,-0.245
texas_5,texas,5,Wake Forest MS,NYU MS,Neg,15.635,15.62,-0.015,30.311,30.316,0.005
texas_5,texas,5,Southern California BM,Emory CR,Aff,26.963,27.027,0.064,22.528,22.468,-0.061
texas_5,texas,5,Georgetown AC,Kansas BW,Aff,38.201,38.219,0.017,28.091,28.077,-0.015
texas_5,texas,5,NYU KK,Texas GS,Neg,11.95,11.823,-0.127,20.144,20.176,0.032
texas_5,texas,5,UTD DD,Kansas BB,Aff,26.194,26.259,0.065,22.154,21.993,-0.161
texas_5,texas,5,Kansas LP,Georgetown CX,Aff,28.528,28.652,0.124,20.824,20.731,-0.093
texas_5,texas,5,James Madison KP,Binghamton PT,Neg,7.209,6.939,-0.27,9.088,9.465,0.377
texas_5,texas,5,Dartmouth CG,UTD PR,Aff,30.275,30.379,0.104,29.711,29.614,-0.098
texas_5,texas,5,Binghamton CK,Wake Forest LW,Aff,36.877,36.906,0.029,29.129,29.1,-0.029
texas_5,texas,5,Wyoming WW,MoState DN,Aff,20.118,20.212,0.094,17.79,17.586,-0.203
texas_5,texas,5,Georgia CP,Houston HM,Aff,22.492,22.512,0.02,12.801,12.74,-0.062
texas_5,texas,5,Southern California DT,Oklahoma DT,Aff,27.332,27.359,0.028,17.027,17.006,-0.021
texas_5,texas,5,Wake Forest AB,George Mason ED,Neg,26.039,25.924,-0.115,26.222,26.51,0.288
texas_5,texas,5,Utah PP,Baylor MP,Neg,14.358,14.219,-0.139,17.478,17.56,0.082
texas_5,texas,5,UC Berkeley SG,Iowa PA,Neg,20.575,20.559,-0.016,35.28,35.293,0.013
texas_5,texas,5,UTD KR,Kansas FS,Aff,17.292,17.394,0.103,14.325,14.108,-0.217
texas_5,texas,5,Iowa KS,Minnesota HU,Aff,23.871,23.98,0.109,23.118,23.01,-0.108
texas_5,texas,5,Georgia CK,Northwestern LW,Aff,26.323,26.422,0.099,25.328,25.231,-0.098
texas_5,texas,5,Cal State Fullerton MN,Northwestern LL,Neg,16.989,16.964,-0.025,27.025,27.042,0.017
texas_5,texas,5,Kansas State DR,Trinity KP,Neg,21.132,20.968,-0.164,22.731,22.841,0.11
texas_5,texas,5,Kansas BP,Wake Forest HN,Aff,23.369,23.585,0.216,26.227,26.067,-0.16
texas_5,texas,5,CSU Long Beach ES,Wichita State GM,Neg,17.656,17.631,-0.025,26.89,26.91,0.021
texas_5,texas,5,Kansas VL,Iowa BS,Aff,14.076,14.985,0.909,23.441,23.19,-0.25
texas_5,texas,5,Baylor BK,Georgetown GT,Aff,24.861,24.991,0.13,25.908,25.775,-0.132
texas_5,texas,5,Central Oklahoma EW,James Madison MO,Neg,16.401,16.071,-0.33,18.749,19.012,0.262
texas_5,texas,5,George Mason RT,Houston IF,Neg,20.163,20.123,-0.04,27.449,27.541,0.093
texas_5,texas,5,Southern Nazarene HS,Kansas HL,Neg,14.999,14.87,-0.13,18.821,18.896,0.075
texas_5,texas,5,Northwestern AK,Michigan CS,Neg,20.813,20.781,-0.032,28.338,28.37,0.032
texas_5,texas,5,UTD HH,Dartmouth BG,Neg,23.781,23.588,-0.192,19.244,19.493,0.249
texas_5,texas,5,Macalester KH,Kansas SS,Aff,34.817,34.891,0.074,29.249,29.204,-0.045
texas_5,texas,5,MoState NS,NYU JT,Aff,25.205,25.36,0.155,24.887,24.743,-0.144
texas_5,texas,5,Dartmouth GH,Michigan OJ,Neg,16.62,16.52,-0.1,18.836,19.092,0.256
texas_5,texas,5,Wake Forest PS,Emory GM,Neg,30.058,29.898,-0.16,30.924,31.052,0.128
texas_5,texas,5,Kansas AU,Southern California TM,Aff,32.821,32.865,0.044,27.193,27.042,-0.151
texas_5,texas,5,Cal State Fullerton CD,Northwestern HP,Aff,17.015,17.244,0.228,14.714,14.618,-0.095
texas_5,texas,5,UC Berkeley BU,Dartmouth JR,Neg,30.053,29.894,-0.159,26.296,26.464,0.167
texas_5,texas,5,Northwestern PS,Emory LY,Aff,33.325,33.457,0.132,34.688,34.561,-0.127
texas_5,texas,5,Trinity BK,Wyoming LW,Aff,15.265,15.39,0.125,11.84,11.603,-0.236
texas_5,texas,5,George Mason WW,Emory ST,Aff,28.019,28.04,0.021,18.956,18.93,-0.027
texas_5,texas,5,Michigan SS,UC Berkeley RM,Neg,37.867,37.714,-0.153,35.372,35.588,0.216
texas_5,texas,5,Michigan BP,Kansas SL,Neg,42.313,42.143,-0.171,39.706,40.191,0.485
texas_5,texas,5,Kansas State DS,West Point OS,Neg,10.831,10.698,-0.133,13.56,13.724,0.164
texas_5,texas,5,Kansas HF,Indiana DJ,Aff,15.577,16.034,0.458,16.34,15.937,-0.403
texas_5,texas,5,Michigan ES,Emory RY,Neg,35.094,34.934,-0.16,32.151,32.304,0.153
texas_5,texas,5,Emory CG,Utah WV,Neg,14.909,14.812,-0.097,16.994,17.301,0.307
texas_5,texas,5,Kansas BS,George Mason RS,Aff,29.635,29.653,0.017,15.795,15.788,-0.007
texas_5,texas,5,Northwestern LR,Kentucky RS,Aff,38.06,38.065,0.005,24.385,24.379,-0.006
texas_5,texas,5,Indiana FT,Emory SW,Neg,14.289,14.231,-0.058,20.625,20.692,0.066
texas_5,texas,5,Michigan State FM,Liberty CL,Aff,29.64,29.738,0.098,28.943,28.843,-0.101
texas_5,texas,5,Northwestern LO,Kansas State LW,Aff,22.825,22.854,0.029,13.647,13.6,-0.047
texas_5,texas,5,Iowa EW,UTD HK,Aff,30.677,30.767,0.09,29.214,29.126,-0.089
texas_5,texas,5,Western Kentucky KC,Michigan State GL,Neg,27.703,27.668,-0.036,36.384,36.408,0.024
texas_5,texas,5,Dartmouth BC,Michigan BL,Neg,24.885,24.706,-0.179,20.315,20.522,0.207
texas_5,texas,5,Baylor DL,Kentucky GS,Aff,31.645,31.745,0.1,30.983,30.886,-0.097
texas_5,texas,5,Northwestern AP,Kansas WO,Aff,29.477,29.922,0.445,33.915,33.607,-0.308
texas_5,texas,5,MoState BH,Emory KW,Neg,7.857,7.721,-0.136,15.121,15.165,0.044
texas_5,texas,5,Emory KS,Western Kentucky NF,Aff,33.507,33.563,0.056,28.537,28.359,-0.177
texas_5,texas,5,Wake Forest DE,Michigan State JS,Aff,26.448,26.581,0.133,27.569,27.445,-0.124
texas_5,texas,5,Michigan State GS,Harvard DS,Aff,29.607,29.743,0.136,30.962,30.822,-0.14
texas_5,texas,5,Emory AS,Southern California BR,Aff,28.137,28.27,0.132,29.454,29.322,-0.133
texas_5,texas,5,Harvard CS,Wyoming HP,Neg,16.078,15.828,-0.25,13.266,13.688,0.422
texas_5,texas,5,Kansas FC,Georgetown LN,Neg,23.313,22.902,-0.411,22.222,22.353,0.131
texas_5,texas,5,Texas FL,Kansas ST,Aff,29.697,29.76,0.063,26.019,25.923,-0.096
texas_5,texas,5,Emory GS,CSU Long Beach OM,Aff,42.203,42.261,0.058,36.855,36.807,-0.049
texas_6,texas,6,Indiana DJ,Dartmouth GH,Neg,15.937,15.598,-0.339,16.52,16.643,0.123
texas_6,texas,6,Kansas SS,Texas FL,Aff,29.204,29.319,0.116,29.76,29.644,-0.116
texas_6,texas,6,Trinity KP,Southern California DT,Neg,22.841,22.772,-0.069,27.359,27.46,0.101
texas_6,texas,6,Oklahoma DF,Harvard CS,Neg,3.521,3.453,-0.068,15.828,15.844,0.016
texas_6,texas,6,Georgetown GT,Kansas HF,Aff,25.775,25.794,0.019,16.034,15.964,-0.07
texas_6,texas,6,Emory CR,Cal State Fullerton MN,Aff,22.468,22.517,0.05,16.964,16.891,-0.073
texas_6,texas,6,Western Kentucky NF,Michigan ES,Neg,28.359,28.232,-0.127,34.934,34.973,0.039
texas_6,texas,6,Minnesota HU,Northwestern AK,Aff,23.01,23.097,0.087,20.781,20.695,-0.085
texas_6,texas,6,CSU Long Beach OM,Northwestern PS,Aff,36.807,36.876,0.069,33.457,33.388,-0.069
texas_6,texas,6,Wake Forest HN,Kansas VL,Aff,26.067,26.08,0.013,14.985,14.942,-0.043
texas_6,texas,6,Houston IF,Emory KS,Neg,27.541,27.423,-0.118,33.563,33.608,0.046
texas_6,texas,6,Dartmouth BG,Michigan SS,Neg,19.493,19.492,-0.001,37.714,37.715,0.001
texas_6,texas,6,Wyoming LW,Kansas State DS,Aff,11.603,11.931,0.328,10.698,10.531,-0.167
texas_6,texas,6,Michigan CS,Michigan State FM,Neg,28.37,28.274,-0.095,29.738,29.828,0.089
texas_6,texas,6,Harvard DS,Wyoming WW,Aff,30.822,30.837,0.015,20.212,20.196,-0.016
texas_6,texas,6,Kansas HL,UTD DD,Neg,18.896,18.858,-0.038,26.259,26.293,0.034
texas_6,texas,6,James Madison MO,UC Berkeley BU,Neg,19.012,18.968,-0.044,29.894,29.907,0.013
texas_6,texas,6,Wichita State GM,Georgia CK,Neg,26.91,26.791,-0.119,26.422,26.541,0.119
